主键ID,企业名称,检查实施单位,检查时间,检查事项,检查结果,时间戳,统一社会信用代码
8b78f4d90c214868935a01ddbb8db868,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,建立和保存生产加工过程关键控制点的控制情况记录。,1,9/8/2024 09:22:48,911101111027217222
874e889d0a8d4588955f0abcf87242bd,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,有出厂记录，如实记录食品的名称、规格、数量、生产日期或者生产批号、检验合格证明、销售日期以及购货者名称、地址、联系方式等内容。,1,9/8/2024 09:22:49,911101111027217222
80d5072f6466446ba61fe801b3f06768,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,食品添加剂生产使用的原料和生产工艺符合产品标准规定。复配食品添加剂配方发生变化的，按规定报告。,1,9/8/2024 09:22:49,911101111027217222
80757c1c04824cb3a798ed00af20536a,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,食品原料、食品相关产品的贮存有专人管理，贮存条件符合要求。,1,9/8/2024 09:22:49,911101111027217222
7d86da65d61d418fac4c9b7a0834012a,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,未发现食品安全追溯信息记录不真实、不准确等情况。,1,9/8/2024 09:22:49,911101111027217222
789a5b843aef45eeaf9dba2fcb237f98,北京同得发农产品加工有限公司,北京市顺义区市场监督管理局,9/8/2024 00:00:00,未发现超范围、超限量使用食品添加剂的情况。,1,9/8/2024 14:29:52,91110113690042266N
769ccd3c3cf244b4999058caf23a8181,北京同得发农产品加工有限公司,北京市顺义区市场监督管理局,9/8/2024 00:00:00,定期检查防鼠、防蝇、防虫害装置的使用情况并有相应检查记录，生产场所无虫害迹象。,1,9/8/2024 14:29:52,91110113690042266N
754677e1f6fd4a56af3ac5ca6e6b0820,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,生产特殊食品使用的原料、食品添加剂与注册或备案的技术要求一致。,1,9/8/2024 09:22:48,911101111027217222
69b76d202d17462b95d4eed69edd01a1,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,特殊食品标签、说明书内容与注册或备案的内容要求一致，符合相关法律法规要求。,1,9/8/2024 09:22:49,911101111027217222
5fd4528d83404eb0b71a4c6313348180,北京同得发农产品加工有限公司,北京市顺义区市场监督管理局,9/8/2024 00:00:00,生产记录中的生产工艺和参数与准予食品生产许可时保持一致。,1,9/8/2024 14:29:52,91110113690042266N
5fcd92ba8ec142a3a3dc330964617cde,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,定期检查防鼠、防蝇、防虫害装置的使用情况并有相应检查记录，生产场所无虫害迹象。,1,9/8/2024 09:22:48,911101111027217222
5a2ba87aae89440bbd7b2a8a587a12f8,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,建立信息化食品安全追溯体系的，电子记录信息与纸质记录信息保持一致。,1,9/8/2024 09:22:49,911101111027217222
5a0a7baf67ad4a4d95604e17d4059e31,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,未发现聘用禁止从事食品安全管理的人员。,1,9/8/2024 09:22:49,911101111027217222
5886954c396640f6b728983b818fbd83,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,对自查发现食品安全问题，立即采取整改、停止生产等措施，并按规定向所在地市场监督管理部门报告。,1,9/8/2024 09:22:49,911101111027217222
587880074fad48a7bdbfd3776b128df2,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,生产或使用的新食品原料，限定于国务院卫生行政部门公吿的新食品原料范围内。,1,9/8/2024 09:22:48,911101111027217222
57be4159b9434d52a33d5a18d56682c3,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,企业负责人在企业内部制度制定、过程控制、安全培训、安全检查以及食品安全事件或事故调查等环节履行了岗位职责并有记录。,1,9/8/2024 09:22:49,911101111027217222
567c417230514e6989b63d12d1ae88ae,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,建立和保存原始检验数据和检验报告记录，检验记录真实、完整，保存期限符合规定要求。,1,9/8/2024 09:22:49,911101111027217222
501305964ec640529c8b12e0648f43f7,北京同得发农产品加工有限公司,北京市顺义区市场监督管理局,9/8/2024 00:00:00,委托生产的食品标签清晰标注委托方、受托方的名称、地址、联系方式等信息。,1,9/8/2024 14:29:52,91110113690042266N
4f96cc28981d472caf4a58b29abfad5d,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,车间内使用的洗涤剂、消毒剂等化学品明显标示、分类贮存，与食品原料、半成品、成品、包装材料等分隔放置，并有相应的使用记录。,1,9/8/2024 09:22:48,911101111027217222
4c4e2c2258d24ac1a40165625fc66bfc,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,监控设备（如压力表、温度计）定期检定或校准、维护，并有相关记录。,1,9/8/2024 09:22:48,911101111027217222
4bf42caafb0448b08fdf8a8c3e4e9610,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,委托生产的食品标签清晰标注委托方、受托方的名称、地址、联系方式等信息。,1,9/8/2024 09:22:49,911101111027217222
497e9d778f2b4663bb202d77cb69783e,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,生产设备设施定期维护保养，并有相应的记录。,1,9/8/2024 09:22:48,911101111027217222
481acee622e54b1181fdf7a82888c218,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,有召回计划、公告等相应记录；召回食品有处置记录。,1,9/8/2024 09:22:49,911101111027217222
465156586a0544f4b84312f0e8ac4df5,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,发生食品安全事故的，对导致或者可能导致食品安全事故的食品及原料、工具、设备、设施等，立即采取封存等控制措施，并向事故发生地市场监督管理部门报告。,1,9/8/2024 09:22:49,911101111027217222
4130134e81a04489ae2fe564575061c9,北京同得发农产品加工有限公司,北京市顺义区市场监督管理局,9/8/2024 00:00:00,食品生产加工用水的水质符合规定要求并有检测报告，与其他不与食品接触的用水以完全分离的管路输送。,1,9/8/2024 14:29:52,91110113690042266N
4061e12b89c849a5ac265adddf4480f2,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,有定期排查食品安全风险隐患的记录。,1,9/8/2024 09:22:49,911101111027217222
40299c95648a401a90af2b146e87cfae,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,对出厂的婴幼儿配方食品、特殊医学用途婴儿配方食品等按照要求批批全项目自行检验，每年对全项目检验能力进行验证。,1,9/8/2024 09:22:49,911101111027217222
3f6780833f64449bb0ed6fa1a9662978,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,未发现超范围、超限量使用食品添加剂的情况。,1,9/8/2024 09:22:48,911101111027217222
3e59a3e5895f41dda3ba233b6592163e,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,有从业人员食品安全知识培训制度，并有相关培训记录。,1,9/8/2024 09:22:49,911101111027217222
3b47a5758f8947fab0ca156d031346cd,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,准清洁作业区、清洁作业区设置合理并有效分割。有空气净化要求的，应当符合相应要求，并对空气洁净度、压差、换气次数、温度、湿度等进行监测及记录。,1,9/8/2024 09:22:48,911101111027217222
3598412f586a441fabb38e8032248407,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,厂区无扬尘、无积水，厂区、车间卫生整洁。,1,9/8/2024 09:22:48,911101111027217222
355d517f10d94c28a4854c64768e2a39,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,有召回食品无害化处理、销毁等措施，未发现召回食品再次流入市场（对因标签存在瑕疵实施召回的除外）。,1,9/8/2024 09:22:49,911101111027217222
32f1950498494b618a46fdce9e59c084,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,有与生产产品相应的食品安全标准文本，按照食品安全标准规定进行检验。,1,9/8/2024 09:22:49,911101111027217222
2dfe15b96fb746678992d3d835a37a6a,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,建立和保存食品原料、食品添加剂、食品相关产品的贮存、保管记录、领用出库和退库记录。,1,9/8/2024 09:22:48,911101111027217222
2d56e60c064445b1814255d6d9c7f7fc,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,委托方持有保健食品注册证书或注册转备案凭证，受托方具备相应的生产能力且能完成生产委托品种的全部生产过程。,1,9/8/2024 09:22:49,911101111027217222
2d0fff3a07cb48aaa2961ca05912a3b1,北京同得发农产品加工有限公司,北京市顺义区市场监督管理局,9/8/2024 00:00:00,不合格品在划定区域存放，具有明显标示。,1,9/8/2024 14:29:52,91110113690042266N
2cef68faaf374294bf48764f755a9385,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,未发现标注虚假生产日期或批号的情况。,1,9/8/2024 09:22:49,911101111027217222
242a986ad7e9425aa9101897daae7356,北京同得发农产品加工有限公司,北京市顺义区市场监督管理局,9/8/2024 00:00:00,使用的食品原料、食品添加剂、食品相关产品的品种与索证索票、进货查验记录内容一致。,1,9/8/2024 14:29:52,91110113690042266N
2411cfb1878643dd9be22d1285aec593,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,有食品安全处置方案，并定期检查食品安全防范措施落实情况，及时消除食品安全隐患。,1,9/8/2024 09:22:49,911101111027217222
22162e098e7c4246ae175a62be090695,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,建立并实施食品安全追溯制度，并有相应记录。,1,9/8/2024 09:22:49,911101111027217222
1e3ed798ea3049d7872567a63c6aacfb,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,未发现转基因食品、辐照食品未按规定标示。,1,9/8/2024 09:22:49,911101111027217222
1def4a3ce51f40999577eefe0cf94bb4,北京同得发农产品加工有限公司,北京市顺义区市场监督管理局,9/8/2024 00:00:00,不能自检的，委托有资质的检验机构进行检验。,1,9/8/2024 14:29:52,91110113690042266N
1d756e6e80324ff5819a88f5e5281514,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,委托方、受托方具有有效证照，委托生产的食品、食品添加剂符合法律、法规、食品安全标准等规定。,1,9/8/2024 09:22:49,911101111027217222
1c006324ab4248828d846eb9a3e81d1a,北京同得发农产品加工有限公司,北京市顺义区市场监督管理局,9/8/2024 00:00:00,对出厂的婴幼儿配方食品、特殊医学用途婴儿配方食品等按照要求批批全项目自行检验，每年对全项目检验能力进行验证。,1,9/8/2024 14:29:52,91110113690042266N
1b72bcf21eba4fcb97a8aa979f28da0f,北京同得发农产品加工有限公司,北京市顺义区市场监督管理局,9/8/2024 00:00:00,进货查验记录及证明材料真实、完整，记录和凭证保存期限符合要求。,1,9/8/2024 14:29:52,91110113690042266N
1a184764361d439b8458f9bdfeed70d4,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,有更衣、洗手、干手、消毒等卫生设备设施，满足正常使用。,1,9/8/2024 09:22:48,911101111027217222
18ae33b43586419c96856e6f1176f21b,北京同得发农产品加工有限公司,北京市顺义区市场监督管理局,9/8/2024 00:00:00,未发现待加工食品与直接入口食品、原料与成品交叉污染。,1,9/8/2024 14:29:52,91110113690042266N
15a1fd826baf4ab095688e9c57e83f5e,北京同得发农产品加工有限公司,北京市顺义区市场监督管理局,9/8/2024 00:00:00,有与生产产品相应的食品安全标准文本，按照食品安全标准规定进行检验。,1,9/8/2024 14:29:52,91110113690042266N
112d7f245adf4697ae464db95bc9111a,北京同得发农产品加工有限公司,北京市顺义区市场监督管理局,9/8/2024 00:00:00,仓库温湿度符合要求。,1,9/8/2024 14:29:52,91110113690042266N
0f8d416cd9c0401a968832c67c332906,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,建立和保存生产投料记录，包括投料品名、生产日期或批号、使用数量等。,1,9/8/2024 09:22:48,911101111027217222
0d1c3c6800a142d88df63c5190df22a8,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,仓库温湿度符合要求。,1,9/8/2024 09:22:49,911101111027217222
0cfdb378cc5d499fb8ec54f2f35c18e0,北京同得发农产品加工有限公司,北京市顺义区市场监督管理局,9/8/2024 00:00:00,未发现标注虚假生产日期或批号的情况。,1,9/8/2024 14:29:52,91110113690042266N
00bab0cc799f4cf6806a7260c18ef010,北京仁和酒业有限责任公司,北京市房山区市场监督管理局,17/7/2024 00:00:00,有委托方对受托方生产行为进行监督的记录。,1,9/8/2024 09:22:49,911101111027217222
f64a98c9a33243df95b2222f7e511548,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,不能自检的，委托有资质的检验机构进行检验。,1,31/7/2024 10:20:22,91110228074149617X
f2ccd1a3bdab4bcdb964aef8471af24b,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,实施不安全食品的召回，召回和处理情况向所在地市场监管部门报告。,1,31/7/2024 10:20:22,91110228074149617X
ebbdff2651084899bc48609cbf883cc1,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,企业自检的，具备与所检项目适应的检验室和检验能力，有检验相关设备及化学试剂，检验仪器按期检定或校准。,1,31/7/2024 10:20:22,91110228074149617X
e789258b208f48d1b0d6cb4c97ce29cd,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,建立企业主要负责人全面负责食品安全工作制度，配备食品安全管理人员、食品安全专业技术人员。,1,31/7/2024 10:20:22,91110228074149617X
e0a9ea900976447790a61e930002ac61,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,发生食品安全事故的，对导致或者可能导致食品安全事故的食品及原料、工具、设备、设施等，立即采取封存等控制措施，并向事故发生地市场监督管理部门报告。,1,31/7/2024 10:20:22,91110228074149617X
de2c27fb5bc2431c8ee90cc8525e9059,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,有食品安全管理人员、食品安全专业技术人员培训和考核记录，未发现考核不合格人员上岗。,1,31/7/2024 10:20:22,91110228074149617X
d1e1b83e4a664b47bbd4dd6864d78be7,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,预包装食品的包装有标签，标签标注的事项完整、真实。,1,31/7/2024 10:20:22,91110228074149617X
c7e149124db546789e1c7dbfbd09d75f,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,建立并实施食品安全追溯制度，并有相应记录。,1,31/7/2024 10:20:22,91110228074149617X
c789f0136ad9425db07e82625ffac989,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,按规定时限保存检验留存样品并记录留样情况。,1,31/7/2024 10:20:22,91110228074149617X
c2e8691a0f844d06afc9b594ba12d63e,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,有召回计划、公告等相应记录；召回食品有处置记录。,1,31/7/2024 10:20:22,91110228074149617X
b9ab0eeea77348069237b21359137dd8,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,有食品安全处置方案，并定期检查食品安全防范措施落实情况，及时消除食品安全隐患。,1,31/7/2024 10:20:22,91110228074149617X
b95f0c564e7a47ce85a9e39891bd0dad,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,食品添加剂标签载明“食品添加剂”字样，并标明贮存条件、生产者名称和地址、食品添加剂的使用范围、用量和使用方法。,1,31/7/2024 10:20:22,91110228074149617X
a2eaf07dae8b49eb9a5c4e13462c6f78,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,有与生产产品相应的食品安全标准文本，按照食品安全标准规定进行检验。,1,31/7/2024 10:20:22,91110228074149617X
94a4c9592d0a4d799acf18ee77a9cedc,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,食品原料、食品相关产品的贮存有专人管理，贮存条件符合要求。,1,31/7/2024 10:20:22,91110228074149617X
93de5becb27b4ae6adb7edf9e027c6ae,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,建立和保存不合格品的处置记录，不合格品的批次、数量应与记录一致。,1,31/7/2024 10:20:22,91110228074149617X
9004cadf632445a7a1d7a10a2e81d357,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,对出厂的婴幼儿配方食品、特殊医学用途婴儿配方食品等按照要求批批全项目自行检验，每年对全项目检验能力进行验证。,1,31/7/2024 10:20:22,91110228074149617X
88f29a93455946c5987cb842833421a2,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,建立信息化食品安全追溯体系的，电子记录信息与纸质记录信息保持一致。,1,31/7/2024 10:20:22,91110228074149617X
7faca967ced24b28a1675919a08cf3e2,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,对自查发现食品安全问题，立即采取整改、停止生产等措施，并按规定向所在地市场监督管理部门报告。,1,31/7/2024 10:20:22,91110228074149617X
786b6e34a4ba4446a59a1fc4b7125311,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,未发现食品、食品添加剂的标签、说明书涉及疾病预防、治疗功能，未发现保健食品之外的食品标签、说明书涉及保健功能。,1,31/7/2024 10:20:22,91110228074149617X
6e33a8f38e1a47eb85779d12ad1f89b0,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,有从业人员食品安全知识培训制度，并有相关培训记录。,1,31/7/2024 10:20:22,91110228074149617X
58da3557368847e1abfe1bdccfe9e2db,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,未发现转基因食品、辐照食品未按规定标示。,1,31/7/2024 10:20:22,91110228074149617X
54c8d3960c93435e9152ba256e5d13ce,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,有召回食品无害化处理、销毁等措施，未发现召回食品再次流入市场（对因标签存在瑕疵实施召回的除外）。,1,31/7/2024 10:20:22,91110228074149617X
4ca91cc6026a4870a162b93654952383,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,建立并执行从业人员健康管理制度，从事接触直接入口食品工作的人员具备有效健康证明，符合相关规定。,1,31/7/2024 10:20:22,91110228074149617X
4663f1e964e249c194810a0e8eccfd73,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,有定期排查食品安全风险隐患的记录。,1,31/7/2024 10:20:22,91110228074149617X
3dcb538b1ef442e1ad07c69f99bf5639,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,食品添加剂专库或专区贮存，明显标示，专人管理。,1,31/7/2024 10:20:22,91110228074149617X
3b601511045642caa88dca3db7856443,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,有出厂记录，如实记录食品的名称、规格、数量、生产日期或者生产批号、检验合格证明、销售日期以及购货者名称、地址、联系方式等内容。,1,31/7/2024 10:20:22,91110228074149617X
35235df2a946439eb6f2347f8e614b90,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,特殊食品标签、说明书内容与注册或备案的内容要求一致，符合相关法律法规要求。,1,31/7/2024 10:20:22,91110228074149617X
2c25450dad6b4fe5b63499fc36c80ba6,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,建立食品安全自查制度，并定期对食品安全状况进行检查评价。,1,31/7/2024 10:20:22,91110228074149617X
2b1a27aa835f49bda9856dfdd866b17c,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,未发现标注虚假生产日期或批号的情况。,1,31/7/2024 10:20:22,91110228074149617X
298f4cdaa6da4e8db8912b7ab48703f9,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,企业负责人在企业内部制度制定、过程控制、安全培训、安全检查以及食品安全事件或事故调查等环节履行了岗位职责并有记录。,1,31/7/2024 10:20:22,91110228074149617X
288d76f80c624e99a897c0912977a363,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,对前次监督检查发现的问题完成整改。,1,31/7/2024 10:20:22,91110228074149617X
27285822b31a4b1e9d2055e2d691fbdf,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,定期对生产质量管理体系的运行情况进行自查，保证其有效运行，并向所在地县级人民政府市场监督管理部门提交自查报告，自查发现问题整改率达100%。,1,31/7/2024 10:20:22,91110228074149617X
1c60ae1fc1de43d3bed8b743bb448898,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,不合格品在划定区域存放，具有明显标示。,1,31/7/2024 10:20:22,91110228074149617X
1b3fd1ebc0dc44c694cb7208511f68f1,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,仓库温湿度符合要求。,1,31/7/2024 10:20:22,91110228074149617X
134becc15a97459c9a2d6acd3b2bf0b2,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,建立和保存原始检验数据和检验报告记录，检验记录真实、完整，保存期限符合规定要求。,1,31/7/2024 10:20:22,91110228074149617X
0aff805c63c94b2e833d255de27ac410,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,根据产品特点建立和执行相适应的贮存、运输及交付控制制度和记录。,1,31/7/2024 10:20:22,91110228074149617X
03253fc401e24168ae6127cca29c93a6,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,未发现聘用禁止从事食品安全管理的人员。,1,31/7/2024 10:20:22,91110228074149617X
fe0afd9345814a9f958ffcd515bfaecc,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,食品生产加工用水的水质符合规定要求并有检测报告，与其他不与食品接触的用水以完全分离的管路输送。,1,31/7/2024 10:20:21,91110228074149617X
fdcdfb6745a84170ba36e601db4bdfea,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,建立和保存食品原料、食品添加剂、食品相关产品的贮存、保管记录、领用出库和退库记录。,1,31/7/2024 10:20:21,91110228074149617X
fcf6a35edc39460594a5c6e86930678f,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,有食品安全管理人员、食品安全专业技术人员培训和考核记录，未发现考核不合格人员上岗。,1,31/7/2024 10:15:24,91110228665623296N
fb848961b258464eb5ebe58f7638a268,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,建立并执行从业人员健康管理制度，从事接触直接入口食品工作的人员具备有效健康证明，符合相关规定。,1,31/7/2024 10:15:24,91110228665623296N
fa91a01859954024b549e76110d2cbdd,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,原料、食品添加剂实际使用量与注册或备案的配方和批生产记录中的使用量一致。,1,31/7/2024 10:20:21,91110228074149617X
f9b53da254f94aad83f889253b67c558,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,建立和保存生产加工过程关键控制点的控制情况记录。,1,31/7/2024 10:15:24,91110228665623296N
f975e2f6d7104c4b84c223c8d9f20e56,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,生产记录中的生产工艺和参数与准予食品生产许可时保持一致。,1,31/7/2024 10:20:21,91110228074149617X
f75b02848d624c33a5be76c2f5c12a5a,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,发生食品安全事故的，对导致或者可能导致食品安全事故的食品及原料、工具、设备、设施等，立即采取封存等控制措施，并向事故发生地市场监督管理部门报告。,1,31/7/2024 10:15:24,91110228665623296N
f363a371c55f44c9995062dd760e9efc,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,委托方、受托方具有有效证照，委托生产的食品、食品添加剂符合法律、法规、食品安全标准等规定。,1,31/7/2024 10:15:24,91110228665623296N
f0c5658245244427bd618fc0cddd97ef,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,生产现场未发现人流、物流交叉污染。,1,31/7/2024 10:20:21,91110228074149617X
ef07232bdd714fe7b30d762be487440c,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,建立和保存食品原料、食品添加剂、食品相关产品的贮存、保管记录、领用出库和退库记录。,1,31/7/2024 10:15:24,91110228665623296N
e9199d92ada9455aabb7ead94420567b,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,有召回食品无害化处理、销毁等措施，未发现召回食品再次流入市场（对因标签存在瑕疵实施召回的除外）。,1,31/7/2024 10:15:24,91110228665623296N
e894f1745bb946c487672a800123c910,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,准清洁作业区、清洁作业区设置合理并有效分割。有空气净化要求的，应当符合相应要求，并对空气洁净度、压差、换气次数、温度、湿度等进行监测及记录。,1,31/7/2024 10:20:21,91110228074149617X
e5957d4ca37d4b218b515739690778ac,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,生产设备设施定期维护保养，并有相应的记录。,1,31/7/2024 10:20:21,91110228074149617X
e38c9354df9b4988bd42e61ffd391e41,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,未发现待加工食品与直接入口食品、原料与成品交叉污染。,1,31/7/2024 10:20:21,91110228074149617X
e30d9a99db874523a507f8132f91b75d,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,建立企业主要负责人全面负责食品安全工作制度，配备食品安全管理人员、食品安全专业技术人员。,1,31/7/2024 10:15:24,91110228665623296N
e2b3448b8a2843a4bf77137c8ccd7080,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,未发现标注虚假生产日期或批号的情况。,1,31/7/2024 10:15:24,91110228665623296N
e1985060d0be4387b77643d6ccdf15ef,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,生产记录中的生产工艺和参数与准予食品生产许可时保持一致。,1,31/7/2024 10:15:24,91110228665623296N
e1872255055b4a64b1fa102a05b73313,北京龙潭食品有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,准清洁作业区、清洁作业区设置合理并有效分割。有空气净化要求的，应当符合相应要求，并对空气洁净度、压差、换气次数、温度、湿度等进行监测及记录。,1,31/7/2024 10:15:24,91110228665623296N
e02583d30ca642eab31bc893c8db4ce9,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,建立和保存生产加工过程关键控制点的控制情况记录。,1,31/7/2024 10:20:21,91110228074149617X
dea91003377f4ae4b2b43ec58ffe0b7b,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,委托生产的食品标签清晰标注委托方、受托方的名称、地址、联系方式等信息。,1,31/7/2024 10:20:21,91110228074149617X
dd7ae1d1edaf48c88b8d30eed4b2f697,北京东方润泉饮料有限公司,北京市密云区市场监督管理局,4/6/2024 00:00:00,使用的食品原料、食品添加剂、食品相关产品的品种与索证索票、进货查验记录内容一致。,1,31/7/2024 10:20:21,91110228074149617X
